"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Signaling by Retinoic Acid","REAC:R-HSA-5362517","0.00006807127827238527","4.1670360939461455","43","362","11","10531","RXRA,RARB,RXRB,RARG,RARA,RXRG,ALDH1A2,ALDH1A1,PPARD,AKR1C3,ALDH1A3"
"REAC","Interleukin-17 signaling","REAC:R-HSA-448424","0.00007582798225659753","4.120170500211306","71","376","14","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,RPS6KA3"
"REAC","AURKA Activation by TPX2","REAC:R-HSA-8854518","0.00008086715388278313","4.092227841602544","71","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","p38MAPK events","REAC:R-HSA-171007","0.00008293603930789504","4.081256708636792","11","292","6","10531","MAPK14,MAPK11,MAPK13,MAPK12,MAPKAPK2,MAPKAPK3"
"REAC","Signalling to RAS","REAC:R-HSA-167044","0.00008399407467539358","4.07575134996842","17","292","7","10531","MAPK14,MAPK11,MAPK13,MAPK12,NTRK1,MAPKAPK2,MAPKAPK3"
"REAC","Toll Like Receptor 4 (TLR4) Cascade","REAC:R-HSA-166016","0.00008675830632543558","4.061688934766386","126","392","19","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,IKBKB,MAPKAPK2,MAPK3,PTPN4,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","RHO GTPases Activate NADPH Oxidases","REAC:R-HSA-5668599","0.00008897633433408911","4.050725490375685","24","299","8","10531","MAPK14,PRKCA,MAPK11,PRKCB,PRKCZ,PRKCD,MAPK3,MAPK1"
"REAC","DSCAM interactions","REAC:R-HSA-376172","0.00010688585650803444","3.971079758279451","11","149","5","10531","MAPK8,MAPK14,MAPK11,MAPK13,MAPK12"
"REAC","Toll Like Receptor 5 (TLR5) Cascade","REAC:R-HSA-168176","0.00010812726485504964","3.9660647826138455","84","376","15","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,S100B,RPS6KA3"
"REAC","Toll Like Receptor 10 (TLR10) Cascade","REAC:R-HSA-168142","0.00010812726485504964","3.9660647826138455","84","376","15","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,S100B,RPS6KA3"
"REAC","MyD88 cascade initiated on plasma membrane","REAC:R-HSA-975871","0.00010812726485504964","3.9660647826138455","84","376","15","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,S100B,RPS6KA3"
"REAC","Histamine receptors","REAC:R-HSA-390650","0.00011692282755752044","3.932100690596675","4","237","4","10531","HRH1,HRH4,HRH3,HRH2"
"REAC","Centrosome maturation","REAC:R-HSA-380287","0.00014771997022252319","3.830560788566382","80","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","Recruitment of mitotic centrosome proteins and complexes","REAC:R-HSA-380270","0.00014771997022252319","3.830560788566382","80","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","Innate Immune System","REAC:R-HSA-168249","0.00015032138889298083","3.822979220229438","1073","397","73","10531","TUBB,TUBB4B,MAPK8,CALM2,FRK,LYN,HCK,TXK,ITK,MAPK10,FYN,TEC,MAPK9,LCK,ABL1,MAPK14,MAPK11,YES1,FGR,PRKCE,SYK,BTK,MAPK13,PRKCQ,ITGAL,PRKCD,JUN,MAPK12,PNP,BCL2,PDPK1,CTSK,RAF1,PLA2G2A,CTSS,ORM2,ATP6V1A,ORM1,PGRMC1,IKBKB,HSPA8,MAPKAPK2,PPIA,MAPK3,PTPN4,BCL2L1,PSMB1,PSMB5,PPP3R1,MAP2K1,MAPKAPK3,ALOX5,CTSH,MAPK1,GM2A,IGHG1,CAPN1,IGHG2,TLR4,PAK2,IGHG4,PAK3,PAK1,RPS6KA1,S100B,IMPDH2,RPS6KA3,IMPDH1,MMP8,LY96,MME,CTSB,LTA4H"
"REAC","Regulation of PLK1 Activity at G2/M Transition","REAC:R-HSA-2565942","0.00020035897120900613","3.698191206965548","85","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","Signaling by high-kinase activity BRAF mutants","REAC:R-HSA-6802948","0.00020496143577956985","3.6883278453035246","35","303","9","10531","CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF"
"REAC","Long-term potentiation","REAC:R-HSA-9620244","0.0002759507936824795","3.5591683524904534","21","271","7","10531","CALM2,SRC,GRIN2A,GRIN2B,GRIN2C,GRIN1,GRIN2D"
"REAC","Ephrin signaling","REAC:R-HSA-3928664","0.0002767151201057794","3.5579671097455714","17","348","7","10531","FYN,EPHB1,EPHB4,EPHB2,PAK2,PAK3,PAK1"
"REAC","Gastrin-CREB signalling pathway via PKC and MAPK","REAC:R-HSA-881907","0.0002830901539037932","3.54807523547281","16","376","7","10531","PRKCA,EGFR,MMP3,MAPK3,MAPK1,RPS6KA1,RPS6KA3"
"REAC","Anchoring of the basal body to the plasma membrane","REAC:R-HSA-5620912","0.0003684918224925815","3.4335721454867585","96","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","Toll Like Receptor 3 (TLR3) Cascade","REAC:R-HSA-168164","0.00036860921269549706","3.433433814605772","92","376","15","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,S100B,RPS6KA3"
"REAC","RAF activation","REAC:R-HSA-5673000","0.000487368798647948","3.312142277795465","29","415","9","10531","CALM2,SRC,BRAF,RAF1,MAP2K1,MAP2K2,ARAF,MARK3,JAK2"
"REAC","MAP2K and MAPK activation","REAC:R-HSA-5674135","0.0005558699937066273","3.255026768881668","39","303","9","10531","CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF"
"REAC","Prolonged ERK activation events","REAC:R-HSA-169893","0.0005771213662044729","3.2387328469304086","14","299","6","10531","BRAF,NTRK1,MAPK3,MAP2K1,MAP2K2,MAPK1"
"REAC","CD28 co-stimulation","REAC:R-HSA-389356","0.0006067257094778631","3.2170076018125013","31","395","9","10531","LYN,FYN,LCK,YES1,PDPK1,PAK2,PAK3,PAK1,AKT2"
"REAC","RUNX2 regulates bone development","REAC:R-HSA-8941326","0.0006102719456759178","3.214476594189212","30","299","8","10531","AR,ABL1,SRC,YES1,HDAC3,MAPK3,HDAC6,MAPK1"
"REAC","Regulation of signaling by CBL","REAC:R-HSA-912631","0.0007151042842020584","3.1456306200856305","21","104","5","10531","LYN,HCK,FYN,YES1,SYK"
"REAC","Platelet Aggregation (Plug Formation)","REAC:R-HSA-76009","0.0008009815642363824","3.0963774797241883","38","104","6","10531","ADRA2A,ADRA2C,ADRA2B,CSK,SRC,SYK"
"REAC","PECAM1 interactions","REAC:R-HSA-210990","0.0009130785717244313","3.039491849192827","11","95","4","10531","LYN,FYN,LCK,YES1"
"REAC","SHC1 events in ERBB2 signaling","REAC:R-HSA-1250196","0.0009340438053899729","3.0296327554690228","18","130","5","10531","PRKCA,PRKCE,ERBB2,EGFR,PRKCD"
"REAC","Apoptosis","REAC:R-HSA-109581","0.001327253497789769","2.8770461214633216","174","436","22","10531","MAPK8,STK24,STK26,BMX,PRKCQ,PRKCD,MAPT,BCL2,MAPK3,BCL2L1,PSMB1,PSMB5,PPP3R1,MAPK1,DAPK2,TLR4,PAK2,DAPK3,LY96,AKT2,PTK2,PSMB8"
"REAC","Mitotic G1 phase and G1/S transition","REAC:R-HSA-453279","0.00133985291286594","2.8729428752447688","148","436","20","10531","TOP2A,HDAC1,PTK6,LYN,ABL1,TYMS,POLA1,CDK2,PSMB1,PSMB5,CDK1,CDK7,POLE4,POLE3,POLE2,AKT2,RRM2,JAK2,POLE,PSMB8"
"REAC","EPHB-mediated forward signaling","REAC:R-HSA-3928662","0.0014649824706683392","2.83416757185428","40","428","10","10531","LYN,FYN,EPHB1,EPHB4,YES1,EPHB2,GRIN2B,GRIN1,PAK1,PTK2"
"REAC","Programmed Cell Death","REAC:R-HSA-5357801","0.001765817162127825","2.753054266551069","177","436","22","10531","MAPK8,STK24,STK26,BMX,PRKCQ,PRKCD,MAPT,BCL2,MAPK3,BCL2L1,PSMB1,PSMB5,PPP3R1,MAPK1,DAPK2,TLR4,PAK2,DAPK3,LY96,AKT2,PTK2,PSMB8"
"REAC","Netrin-1 signaling","REAC:R-HSA-373752","0.0024055317411685374","2.6187889081759264","49","149","7","10531","MAPK8,SRC,MAPK14,MAPK11,MAPK13,PRKCQ,MAPK12"
"REAC","DNA replication initiation","REAC:R-HSA-68952","0.0024178622004188918","2.6165684542209133","8","423","5","10531","POLA1,POLE4,POLE3,POLE2,POLE"
"REAC","Metabolism of proteins","REAC:R-HSA-392499","0.00242711989327921","2.6149087701437463","1959","25","15","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TOP2A,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,TOP2B"
"REAC","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors","REAC:R-HSA-8866910","0.0025338771975664362","2.5962144366947233","12","111","4","10531","KIT,ESR1,ERBB2,EGFR"
"REAC","Extra-nuclear estrogen signaling","REAC:R-HSA-9009391","0.0025774788392044106","2.5888048915360002","73","188","9","10531","CALM2,ESR1,SRC,PRKCZ,EGFR,ESR2,BCL2,PDPK1,MMP3"
"REAC","Transcriptional regulation by RUNX2","REAC:R-HSA-8878166","0.0027977915476019776","2.553184646205386","118","299","14","10531","AR,ESR1,ABL1,SRC,YES1,ESRRA,HDAC3,GSK3B,MAPK3,HDAC6,PSMB1,PSMB5,CDK1,MAPK1"
"REAC","Signaling by BRAF and RAF fusions","REAC:R-HSA-6802952","0.0028576415357782245","2.5439922502816836","64","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","Interleukin-3, Interleukin-5 and GM-CSF signaling","REAC:R-HSA-512988","0.0028993082870967944","2.5377056031111906","47","104","6","10531","LYN,HCK,FYN,TEC,YES1,SYK"
"REAC","Frs2-mediated activation","REAC:R-HSA-170968","0.003347927343400803","2.4752239756197865","11","299","5","10531","BRAF,MAPK3,MAP2K1,MAP2K2,MAPK1"
"REAC","Disinhibition of SNARE formation","REAC:R-HSA-114516","0.0036030723042968474","2.4433270226284542","5","98","3","10531","PRKCA,PRKCB,PRKCG"
"REAC","VEGF binds to VEGFR leading to receptor dimerization","REAC:R-HSA-195399","0.0036578198047719826","2.436777692987751","8","56","3","10531","KDR,FLT4,FLT1"
"REAC","VEGF ligand-receptor interactions","REAC:R-HSA-194313","0.0036578198047719826","2.436777692987751","8","56","3","10531","KDR,FLT4,FLT1"
"REAC","Unblocking of NMDA receptors, glutamate binding and activation","REAC:R-HSA-438066","0.0036733836479209358","2.434933711601871","20","271","6","10531","CALM2,GRIN2A,GRIN2B,GRIN2C,GRIN1,GRIN2D"
"REAC","Fcgamma receptor (FCGR) dependent phagocytosis","REAC:R-HSA-2029480","0.004004185510014732","2.3974858102862666","140","130","10","10531","LYN,HCK,FYN,ABL1,YES1,FGR,PRKCE,SYK,BTK,PRKCD"
"REAC","Synaptic adhesion-like molecules","REAC:R-HSA-8849932","0.005032356789616312","2.2982285753790705","21","271","6","10531","GRIN2A,GRIN2B,GRIN2C,GRIN1,PTPRS,GRIN2D"
"REAC","Metabolism of nucleotides","REAC:R-HSA-15869","0.005350510216973086","2.2716048023057502","93","405","14","10531","DCK,PNP,TYMS,RRM1,ADA,CMPK1,PPAT,ADK,TK2,IMPDH2,IMPDH1,RRM2B,RRM2,NT5C2"
"REAC","GPVI-mediated activation cascade","REAC:R-HSA-114604","0.0067757506403110365","2.1690425851935293","35","249","7","10531","LYN,FYN,LCK,PRKCZ,SYK,PDPK1,PIK3CG"
"REAC","CD28 dependent Vav1 pathway","REAC:R-HSA-389359","0.00701533392092886","2.1539516522813296","11","348","5","10531","FYN,LCK,PAK2,PAK3,PAK1"
"REAC","Nef and signal transduction","REAC:R-HSA-164944","0.007277098966727402","2.1380417187419622","7","82","3","10531","HCK,FYN,LCK"
"REAC","Apoptotic cleavage of cellular proteins","REAC:R-HSA-111465","0.0073970152290339965","2.1309434871682256","37","157","6","10531","STK24,STK26,BMX,PRKCQ,PRKCD,MAPT"
"REAC","FCGR3A-mediated phagocytosis","REAC:R-HSA-9664422","0.008060698801781667","2.093627306507269","113","106","8","10531","LYN,HCK,FYN,ABL1,YES1,FGR,SYK,BTK"
"REAC","Leishmania phagocytosis","REAC:R-HSA-9664417","0.008060698801781667","2.093627306507269","113","106","8","10531","LYN,HCK,FYN,ABL1,YES1,FGR,SYK,BTK"
"REAC","Parasite infection","REAC:R-HSA-9664407","0.008060698801781667","2.093627306507269","113","106","8","10531","LYN,HCK,FYN,ABL1,YES1,FGR,SYK,BTK"
"REAC","FCERI mediated Ca+2 mobilization","REAC:R-HSA-2871809","0.00888061671996402","2.051556873323094","83","106","7","10531","CALM2,LYN,TXK,ITK,TEC,SYK,BTK"
"REAC","Oncogenic MAPK signaling","REAC:R-HSA-6802957","0.01004885408763736","1.9978834598146433","72","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","CTLA4 inhibitory signaling","REAC:R-HSA-389513","0.012595856190376724","1.8997723064415248","20","95","4","10531","LYN,FYN,LCK,YES1"
"REAC","CD209 (DC-SIGN) signaling","REAC:R-HSA-5621575","0.015250297465972904","1.8167216850666619","20","348","6","10531","LYN,FYN,RAF1,PAK2,PAK3,PAK1"
"REAC","ADORA2B mediated anti-inflammatory cytokines production","REAC:R-HSA-9660821","0.015991509153218224","1.796110549012521","133","437","17","10531","DRD1,DRD5,HTR6,HTR7,ADRB1,ADRB2,ADORA2A,ADRB3,ADORA2B,HTR4,HRH2,LHCGR,TAAR1,AVPR2,MC1R,ADCY1,MC2R"
"REAC","FCGR3A-mediated IL10 synthesis","REAC:R-HSA-9664323","0.01650273476655431","1.7824440802946715","93","104","7","10531","CALM2,LYN,HCK,FYN,YES1,FGR,SYK"
"REAC","NGF-independant TRKA activation","REAC:R-HSA-187024","0.02022008418311874","1.6942170406249468","5","174","3","10531","ADORA2A,NTRK2,NTRK1"
"REAC","FCGR activation","REAC:R-HSA-2029481","0.02297347383918552","1.6387733297888685","67","104","6","10531","LYN,HCK,FYN,YES1,FGR,SYK"
"REAC","SUMOylation of intracellular receptors","REAC:R-HSA-4090294","0.024018458029804613","1.6194548774761115","24","308","6","10531","AR,ESR1,RXRA,RARA,PPARG,PPARA"
"REAC","p75NTR negatively regulates cell cycle via SC1","REAC:R-HSA-193670","0.024151446665966532","1.6170568499961475","6","147","3","10531","HDAC2,HDAC1,HDAC3"
"REAC","Activation of TRKA receptors","REAC:R-HSA-187015","0.03994827099283053","1.3985020127085006","6","174","3","10531","ADORA2A,NTRK2,NTRK1"
"REAC","PTK6 Down-Regulation","REAC:R-HSA-8849472","0.04164565576696232","1.3804302949735565","3","58","2","10531","PTK6,SRMS"
"REAC","ERK/MAPK targets","REAC:R-HSA-198753","0.04268373692768797","1.3697375654418253","22","376","6","10531","MAPK14,MAPK11,MAPK3,MAPK1,RPS6KA1,RPS6KA3"
"REAC","ESR-mediated signaling","REAC:R-HSA-8939211","0.044284135017308934","1.3537518337879988","181","188","12","10531","CALM2,HDAC1,ESR1,SRC,PRKCZ,EGFR,ESR2,JUN,BCL2,PDPK1,CHD1,MMP3"
"REAC","G1/S Transition","REAC:R-HSA-69206","0.045839643175397564","1.3387587716593181","131","436","16","10531","HDAC1,PTK6,TYMS,POLA1,CDK2,PSMB1,PSMB5,CDK1,CDK7,POLE4,POLE3,POLE2,AKT2,RRM2,POLE,PSMB8"
"REAC","Negative regulation of MAPK pathway","REAC:R-HSA-5675221","0.048155803543535367","1.3173513659631282","39","409","8","10531","BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3"
"REAC","Apoptotic execution phase","REAC:R-HSA-75153","0.04824816807651662","1.3165191716334275","51","157","6","10531","STK24,STK26,BMX,PRKCQ,PRKCD,MAPT"
"REAC","NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose","REAC:R-HSA-9031528","0.04835204907471411","1.3155851165554397","5","233","3","10531","NR1H3,RXRA,RXRB"
"REAC","NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ","REAC:R-HSA-9632974","0.04835204907471411","1.3155851165554397","5","233","3","10531","NR1H3,RXRA,RXRB"
"REAC","NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ","REAC:R-HSA-9031525","0.04835204907471411","1.3155851165554397","5","233","3","10531","NR1H3,RXRA,RXRB"
"REAC","DAP12 signaling","REAC:R-HSA-2424491","0.04871016820642366","1.312380370715738","25","106","4","10531","FYN,LCK,SYK,BTK"
"REAC","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","REAC:R-HSA-193368","0.0497586145270124","1.303131720593165","23","368","6","10531","RXRA,ABCB11,AKR1C1,AKR1C2,AKR1C3,AKR1C4"
